BB11005, 
BB40017, 0.333333333333, 0.333333333333, 0.333333333333
BB40020, 0.25, 0.25, 0.25
BB40021, 0.181818181818, 0.181818181818, 0.181818181818
BB40022, 0.909090909091, 0.909090909091, 0.909090909091
BB40023, 0.631578947368, 0.631578947368, 0.631578947368
BB40024, 0.258064516129, 0.258064516129, 0.258064516129
BB40025, 0.0, 0.0, 0.0
BB40026, 0.121212121212, 0.121212121212, 0.121212121212
BB40027, 0.4, 0.4, 0.4
BB40028, 0.263157894737, 0.263157894737, 0.263157894737
BB40029, 0.142857142857, 0.142857142857, 0.142857142857
BB40030, 0.206896551724, 0.206896551724, 0.206896551724
BB40031, 0.291666666667, 0.291666666667, 0.291666666667
BB40033, 0.0625, 0.0625, 0.0625
BB40034, 0.41935483871, 0.41935483871, 0.41935483871
BB40035, 0.375, 0.375, 0.375
BB40036, 0.423076923077, 0.423076923077, 0.423076923077
BB40037, 0.395348837209, 0.395348837209, 0.395348837209
BB40038, 0.2, 0.2, 0.2
BB40039, 0.290322580645, 0.290322580645, 0.290322580645
BB40040, 0.148148148148, 0.148148148148, 0.148148148148
BB40041, 0.788461538462, 0.788461538462, 0.788461538462
BB40042, 0.642857142857, 0.642857142857, 0.642857142857
BB40043, 0.142857142857, 0.142857142857, 0.142857142857
BB40044, 0.681818181818, 0.681818181818, 0.681818181818
BB40045, 0.875, 0.875, 0.875
BB40046, 0.230769230769, 0.230769230769, 0.230769230769
BB40047, 0.490196078431, 0.490196078431, 0.490196078431
BB40048, 0.0714285714286, 0.0714285714286, 0.0714285714286
BB40049, 0.28813559322, 0.28813559322, 0.28813559322
BB50001, 0.387096774194, 0.387096774194, 0.387096774194
BB50002, 0.6, 0.6, 0.6
BB50003, 0.225, 0.225, 0.225
BB50005, 0.25, 0.25, 0.25
BB50006, 0.140350877193, 0.140350877193, 0.140350877193
BB50007, 0.5, 0.5, 0.5
BB50008, 0.0869565217391, 0.0869565217391, 0.0869565217391
BB50009, 0.2, 0.2, 0.2
BB50010, 0.0, 0.0, 0.0
BB50011, 0.424242424242, 0.424242424242, 0.424242424242
BB50012, 0.347826086957, 0.347826086957, 0.347826086957
BB50013, 0.133333333333, 0.133333333333, 0.133333333333
BB50014, 0.259259259259, 0.259259259259, 0.259259259259
BB50015, 0.413793103448, 0.413793103448, 0.413793103448
BB50016, 0.133333333333, 0.133333333333, 0.133333333333
