ID, FP, FN, RF
0, 1.0, 1.0, 1.0
1, 0.6, 0.6, 0.6
2, 1.0, 1.0, 1.0
3, 1.0, 1.0, 1.0
4, 0.9, 0.9, 0.9
5, 1.0, 1.0, 1.0
6, 0.9, 0.9, 0.9
7, 1.0, 1.0, 1.0
8, 1.0, 1.0, 1.0
9, 0.6, 0.6, 0.6
10, 0.8, 0.8, 0.8
11, 1.0, 1.0, 1.0
12, 1.0, 1.0, 1.0
13, 1.0, 1.0, 1.0
14, 0.8, 0.8, 0.8
15, 0.9, 0.9, 0.9
16, 0.6, 0.6, 0.6
17, 0.9, 0.9, 0.9
18, 0.9, 0.9, 0.9
19, 0.6, 0.6, 0.6
20, 0.9, 0.9, 0.9
21, 0.6, 0.6, 0.6
22, 0.7, 0.7, 0.7
23, 0.6, 0.6, 0.6
24, 0.9, 0.9, 0.9
25, 1.0, 1.0, 1.0
26, 0.7, 0.7, 0.7
27, 0.9, 0.9, 0.9
28, 0.8, 0.8, 0.8
29, 0.9, 0.9, 0.9
