ID, FP, FN, RF
0, 0.48275862069, 0.48275862069, 0.48275862069
1, 0.48275862069, 0.48275862069, 0.48275862069
2, 0.51724137931, 0.51724137931, 0.51724137931
3, 0.51724137931, 0.51724137931, 0.51724137931
4, 0.448275862069, 0.448275862069, 0.448275862069
5, 0.48275862069, 0.48275862069, 0.48275862069
6, 0.51724137931, 0.51724137931, 0.51724137931
7, 0.51724137931, 0.51724137931, 0.51724137931
8, 0.51724137931, 0.51724137931, 0.51724137931
9, 0.51724137931, 0.51724137931, 0.51724137931
10, 0.551724137931, 0.551724137931, 0.551724137931
11, 0.448275862069, 0.448275862069, 0.448275862069
12, 0.551724137931, 0.551724137931, 0.551724137931
13, 0.51724137931, 0.51724137931, 0.51724137931
14, 0.51724137931, 0.51724137931, 0.51724137931
15, 0.551724137931, 0.551724137931, 0.551724137931
16, 0.551724137931, 0.551724137931, 0.551724137931
17, 0.551724137931, 0.551724137931, 0.551724137931
18, 0.551724137931, 0.551724137931, 0.551724137931
19, 0.51724137931, 0.51724137931, 0.51724137931
20, 0.51724137931, 0.51724137931, 0.51724137931
21, 0.551724137931, 0.551724137931, 0.551724137931
22, 0.51724137931, 0.51724137931, 0.51724137931
23, 0.51724137931, 0.51724137931, 0.51724137931
24, 0.551724137931, 0.551724137931, 0.551724137931
25, 0.48275862069, 0.48275862069, 0.48275862069
26, 0.551724137931, 0.551724137931, 0.551724137931
27, 0.51724137931, 0.51724137931, 0.51724137931
28, 0.448275862069, 0.448275862069, 0.448275862069
29, 0.551724137931, 0.551724137931, 0.551724137931
