ID, FP, FN, RF
0, 0.453333333333, 0.453333333333, 0.453333333333
1, 0.413333333333, 0.413333333333, 0.413333333333
2, 0.453333333333, 0.453333333333, 0.453333333333
3, 0.533333333333, 0.533333333333, 0.533333333333
4, 0.373333333333, 0.373333333333, 0.373333333333
5, 0.44, 0.44, 0.44
6, 0.386666666667, 0.386666666667, 0.386666666667
7, 0.426666666667, 0.426666666667, 0.426666666667
8, 0.386666666667, 0.386666666667, 0.386666666667
9, 0.413333333333, 0.413333333333, 0.413333333333
10, 0.453333333333, 0.453333333333, 0.453333333333
11, 0.52, 0.52, 0.52
12, 0.386666666667, 0.386666666667, 0.386666666667
13, 0.4, 0.4, 0.4
14, 0.413333333333, 0.413333333333, 0.413333333333
15, 0.346666666667, 0.346666666667, 0.346666666667
16, 0.453333333333, 0.453333333333, 0.453333333333
17, 0.426666666667, 0.426666666667, 0.426666666667
18, 0.44, 0.44, 0.44
19, 0.4, 0.4, 0.4
20, 0.386666666667, 0.386666666667, 0.386666666667
21, 0.506666666667, 0.506666666667, 0.506666666667
22, 0.4, 0.4, 0.4
23, 0.386666666667, 0.386666666667, 0.386666666667
24, 0.4, 0.4, 0.4
25, 0.386666666667, 0.386666666667, 0.386666666667
26, 0.373333333333, 0.373333333333, 0.373333333333
27, 0.373333333333, 0.373333333333, 0.373333333333
28, 0.386666666667, 0.386666666667, 0.386666666667
29, 0.426666666667, 0.426666666667, 0.426666666667
