ID, FP, FN, RF
0, 0.791666666667, 0.791666666667, 0.791666666667
1, 0.625, 0.625, 0.625
2, 0.75, 0.75, 0.75
3, 0.416666666667, 0.416666666667, 0.416666666667
4, 0.625, 0.625, 0.625
5, 0.666666666667, 0.666666666667, 0.666666666667
6, 0.625, 0.625, 0.625
7, 0.708333333333, 0.708333333333, 0.708333333333
8, 0.791666666667, 0.791666666667, 0.791666666667
9, 0.625, 0.625, 0.625
10, 0.791666666667, 0.791666666667, 0.791666666667
11, 0.625, 0.625, 0.625
12, 0.708333333333, 0.708333333333, 0.708333333333
13, 0.625, 0.625, 0.625
14, 0.708333333333, 0.708333333333, 0.708333333333
15, 0.666666666667, 0.666666666667, 0.666666666667
16, 0.625, 0.625, 0.625
17, 0.75, 0.75, 0.75
18, 0.666666666667, 0.666666666667, 0.666666666667
19, 0.583333333333, 0.583333333333, 0.583333333333
20, 0.625, 0.625, 0.625
21, 0.625, 0.625, 0.625
22, 0.625, 0.625, 0.625
23, 0.75, 0.75, 0.75
24, 0.708333333333, 0.708333333333, 0.708333333333
25, 0.75, 0.75, 0.75
26, 0.75, 0.75, 0.75
27, 0.5, 0.5, 0.5
28, 0.625, 0.625, 0.625
29, 0.625, 0.625, 0.625
