ID, FP, FN, RF
0, 0.09375, 0.09375, 0.09375
1, 0.140625, 0.140625, 0.140625
2, 0.109375, 0.109375, 0.109375
3, 0.109375, 0.109375, 0.109375
4, 0.140625, 0.140625, 0.140625
5, 0.140625, 0.140625, 0.140625
6, 0.09375, 0.09375, 0.09375
7, 0.09375, 0.09375, 0.09375
8, 0.078125, 0.078125, 0.078125
9, 0.15625, 0.15625, 0.15625
10, 0.15625, 0.15625, 0.15625
11, 0.109375, 0.109375, 0.109375
12, 0.109375, 0.109375, 0.109375
13, 0.109375, 0.109375, 0.109375
14, 0.09375, 0.09375, 0.09375
15, 0.109375, 0.109375, 0.109375
16, 0.09375, 0.09375, 0.09375
17, 0.109375, 0.109375, 0.109375
18, 0.078125, 0.078125, 0.078125
19, 0.15625, 0.15625, 0.15625
20, 0.109375, 0.109375, 0.109375
21, 0.09375, 0.09375, 0.09375
22, 0.09375, 0.09375, 0.09375
23, 0.09375, 0.09375, 0.09375
24, 0.109375, 0.109375, 0.109375
25, 0.09375, 0.09375, 0.09375
26, 0.078125, 0.078125, 0.078125
27, 0.109375, 0.109375, 0.109375
28, 0.09375, 0.09375, 0.09375
29, 0.09375, 0.09375, 0.09375
