ID, FP, FN, RF
0, 0.375, 0.375, 0.375
1, 0.4375, 0.4375, 0.4375
2, 0.3125, 0.3125, 0.3125
3, 0.4375, 0.4375, 0.4375
4, 0.3125, 0.3125, 0.3125
5, 0.4375, 0.4375, 0.4375
6, 0.3125, 0.3125, 0.3125
7, 0.375, 0.375, 0.375
8, 0.5, 0.5, 0.5
9, 0.3125, 0.3125, 0.3125
10, 0.3125, 0.3125, 0.3125
11, 0.375, 0.375, 0.375
12, 0.4375, 0.4375, 0.4375
13, 0.3125, 0.3125, 0.3125
14, 0.3125, 0.3125, 0.3125
15, 0.3125, 0.3125, 0.3125
16, 0.3125, 0.3125, 0.3125
17, 0.5, 0.5, 0.5
18, 0.3125, 0.3125, 0.3125
19, 0.3125, 0.3125, 0.3125
20, 0.3125, 0.3125, 0.3125
21, 0.3125, 0.3125, 0.3125
22, 0.3125, 0.3125, 0.3125
23, 0.3125, 0.3125, 0.3125
24, 0.3125, 0.3125, 0.3125
25, 0.3125, 0.3125, 0.3125
26, 0.3125, 0.3125, 0.3125
27, 0.3125, 0.3125, 0.3125
28, 0.3125, 0.3125, 0.3125
29, 0.3125, 0.3125, 0.3125
