ID, FP, FN, RF
0, 0.0909090909091, 0.0909090909091, 0.0909090909091
1, 0.0909090909091, 0.0909090909091, 0.0909090909091
2, 0.545454545455, 0.545454545455, 0.545454545455
3, 0.545454545455, 0.545454545455, 0.545454545455
4, 0.0909090909091, 0.0909090909091, 0.0909090909091
5, 0.454545454545, 0.454545454545, 0.454545454545
6, 0.181818181818, 0.181818181818, 0.181818181818
7, 0.0909090909091, 0.0909090909091, 0.0909090909091
8, 0.181818181818, 0.181818181818, 0.181818181818
9, 0.181818181818, 0.181818181818, 0.181818181818
10, 0.272727272727, 0.272727272727, 0.272727272727
11, 0.454545454545, 0.454545454545, 0.454545454545
12, 0.454545454545, 0.454545454545, 0.454545454545
13, 0.181818181818, 0.181818181818, 0.181818181818
14, 0.0909090909091, 0.0909090909091, 0.0909090909091
15, 0.181818181818, 0.181818181818, 0.181818181818
16, 0.272727272727, 0.272727272727, 0.272727272727
17, 0.0909090909091, 0.0909090909091, 0.0909090909091
18, 0.272727272727, 0.272727272727, 0.272727272727
19, 0.181818181818, 0.181818181818, 0.181818181818
20, 0.0909090909091, 0.0909090909091, 0.0909090909091
21, 0.0909090909091, 0.0909090909091, 0.0909090909091
22, 0.181818181818, 0.181818181818, 0.181818181818
23, 0.454545454545, 0.454545454545, 0.454545454545
24, 0.0909090909091, 0.0909090909091, 0.0909090909091
25, 0.454545454545, 0.454545454545, 0.454545454545
26, 0.0909090909091, 0.0909090909091, 0.0909090909091
27, 0.0909090909091, 0.0909090909091, 0.0909090909091
28, 0.0909090909091, 0.0909090909091, 0.0909090909091
29, 0.0909090909091, 0.0909090909091, 0.0909090909091
