ID, FP, FN, RF
0, 0.125, 0.125, 0.125
1, 0.125, 0.125, 0.125
2, 0.125, 0.125, 0.125
3, 0.125, 0.125, 0.125
4, 0.1875, 0.1875, 0.1875
5, 0.3125, 0.3125, 0.3125
6, 0.3125, 0.3125, 0.3125
7, 0.125, 0.125, 0.125
8, 0.125, 0.125, 0.125
9, 0.125, 0.125, 0.125
10, 0.125, 0.125, 0.125
11, 0.125, 0.125, 0.125
12, 0.125, 0.125, 0.125
13, 0.125, 0.125, 0.125
14, 0.125, 0.125, 0.125
15, 0.125, 0.125, 0.125
16, 0.125, 0.125, 0.125
17, 0.1875, 0.1875, 0.1875
18, 0.125, 0.125, 0.125
19, 0.125, 0.125, 0.125
20, 0.125, 0.125, 0.125
21, 0.125, 0.125, 0.125
22, 0.125, 0.125, 0.125
23, 0.125, 0.125, 0.125
24, 0.125, 0.125, 0.125
25, 0.125, 0.125, 0.125
26, 0.125, 0.125, 0.125
27, 0.125, 0.125, 0.125
28, 0.125, 0.125, 0.125
29, 0.125, 0.125, 0.125
