ID, FP, FN, RF
0, 0.357142857143, 0.357142857143, 0.357142857143
1, 0.214285714286, 0.214285714286, 0.214285714286
2, 0.25, 0.25, 0.25
3, 0.214285714286, 0.214285714286, 0.214285714286
4, 0.142857142857, 0.142857142857, 0.142857142857
5, 0.25, 0.25, 0.25
6, 0.178571428571, 0.178571428571, 0.178571428571
7, 0.25, 0.25, 0.25
8, 0.321428571429, 0.321428571429, 0.321428571429
9, 0.357142857143, 0.357142857143, 0.357142857143
10, 0.357142857143, 0.357142857143, 0.357142857143
11, 0.321428571429, 0.321428571429, 0.321428571429
12, 0.321428571429, 0.321428571429, 0.321428571429
13, 0.107142857143, 0.107142857143, 0.107142857143
14, 0.142857142857, 0.142857142857, 0.142857142857
15, 0.214285714286, 0.214285714286, 0.214285714286
16, 0.214285714286, 0.214285714286, 0.214285714286
17, 0.178571428571, 0.178571428571, 0.178571428571
18, 0.357142857143, 0.357142857143, 0.357142857143
19, 0.285714285714, 0.285714285714, 0.285714285714
20, 0.142857142857, 0.142857142857, 0.142857142857
21, 0.107142857143, 0.107142857143, 0.107142857143
22, 0.285714285714, 0.285714285714, 0.285714285714
23, 0.214285714286, 0.214285714286, 0.214285714286
24, 0.25, 0.25, 0.25
25, 0.321428571429, 0.321428571429, 0.321428571429
26, 0.357142857143, 0.357142857143, 0.357142857143
27, 0.357142857143, 0.357142857143, 0.357142857143
28, 0.107142857143, 0.107142857143, 0.107142857143
29, 0.357142857143, 0.357142857143, 0.357142857143
