ID, FP, FN, RF
0, 0.526315789474, 0.526315789474, 0.526315789474
1, 0.526315789474, 0.526315789474, 0.526315789474
2, 0.421052631579, 0.421052631579, 0.421052631579
3, 0.526315789474, 0.526315789474, 0.526315789474
4, 0.421052631579, 0.421052631579, 0.421052631579
5, 0.473684210526, 0.473684210526, 0.473684210526
6, 0.421052631579, 0.421052631579, 0.421052631579
7, 0.526315789474, 0.526315789474, 0.526315789474
8, 0.526315789474, 0.526315789474, 0.526315789474
9, 0.526315789474, 0.526315789474, 0.526315789474
10, 0.421052631579, 0.421052631579, 0.421052631579
11, 0.526315789474, 0.526315789474, 0.526315789474
12, 0.473684210526, 0.473684210526, 0.473684210526
13, 0.421052631579, 0.421052631579, 0.421052631579
14, 0.473684210526, 0.473684210526, 0.473684210526
15, 0.473684210526, 0.473684210526, 0.473684210526
16, 0.473684210526, 0.473684210526, 0.473684210526
17, 0.473684210526, 0.473684210526, 0.473684210526
18, 0.473684210526, 0.473684210526, 0.473684210526
19, 0.421052631579, 0.421052631579, 0.421052631579
20, 0.368421052632, 0.368421052632, 0.368421052632
21, 0.526315789474, 0.526315789474, 0.526315789474
22, 0.526315789474, 0.526315789474, 0.526315789474
23, 0.421052631579, 0.421052631579, 0.421052631579
24, 0.526315789474, 0.526315789474, 0.526315789474
25, 0.421052631579, 0.421052631579, 0.421052631579
26, 0.473684210526, 0.473684210526, 0.473684210526
27, 0.368421052632, 0.368421052632, 0.368421052632
28, 0.526315789474, 0.526315789474, 0.526315789474
29, 0.526315789474, 0.526315789474, 0.526315789474
