ID, FP, FN, RF
0, 0.261904761905, 0.261904761905, 0.261904761905
1, 0.047619047619, 0.047619047619, 0.047619047619
2, 0.047619047619, 0.047619047619, 0.047619047619
3, 0.047619047619, 0.047619047619, 0.047619047619
4, 0.261904761905, 0.261904761905, 0.261904761905
5, 0.047619047619, 0.047619047619, 0.047619047619
6, 0.047619047619, 0.047619047619, 0.047619047619
7, 0.0714285714286, 0.0714285714286, 0.0714285714286
8, 0.0714285714286, 0.0714285714286, 0.0714285714286
9, 0.0714285714286, 0.0714285714286, 0.0714285714286
10, 0.0714285714286, 0.0714285714286, 0.0714285714286
11, 0.047619047619, 0.047619047619, 0.047619047619
12, 0.0714285714286, 0.0714285714286, 0.0714285714286
13, 0.047619047619, 0.047619047619, 0.047619047619
14, 0.0714285714286, 0.0714285714286, 0.0714285714286
15, 0.0714285714286, 0.0714285714286, 0.0714285714286
16, 0.119047619048, 0.119047619048, 0.119047619048
17, 0.047619047619, 0.047619047619, 0.047619047619
18, 0.047619047619, 0.047619047619, 0.047619047619
19, 0.0714285714286, 0.0714285714286, 0.0714285714286
20, 0.047619047619, 0.047619047619, 0.047619047619
21, 0.047619047619, 0.047619047619, 0.047619047619
22, 0.0714285714286, 0.0714285714286, 0.0714285714286
23, 0.0714285714286, 0.0714285714286, 0.0714285714286
24, 0.0714285714286, 0.0714285714286, 0.0714285714286
25, 0.0714285714286, 0.0714285714286, 0.0714285714286
26, 0.0714285714286, 0.0714285714286, 0.0714285714286
27, 0.047619047619, 0.047619047619, 0.047619047619
28, 0.119047619048, 0.119047619048, 0.119047619048
29, 0.0714285714286, 0.0714285714286, 0.0714285714286
