ID, FP, FN, RF
0, 0.166666666667, 0.166666666667, 0.166666666667
1, 0.166666666667, 0.166666666667, 0.166666666667
2, 0.166666666667, 0.166666666667, 0.166666666667
3, 0.166666666667, 0.166666666667, 0.166666666667
4, 0.166666666667, 0.166666666667, 0.166666666667
5, 0.166666666667, 0.166666666667, 0.166666666667
6, 0.166666666667, 0.166666666667, 0.166666666667
7, 0.166666666667, 0.166666666667, 0.166666666667
8, 0.0833333333333, 0.0833333333333, 0.0833333333333
9, 0.166666666667, 0.166666666667, 0.166666666667
10, 0.166666666667, 0.166666666667, 0.166666666667
11, 0.0833333333333, 0.0833333333333, 0.0833333333333
12, 0.0833333333333, 0.0833333333333, 0.0833333333333
13, 0.166666666667, 0.166666666667, 0.166666666667
14, 0.166666666667, 0.166666666667, 0.166666666667
15, 0.0833333333333, 0.0833333333333, 0.0833333333333
16, 0.166666666667, 0.166666666667, 0.166666666667
17, 0.0833333333333, 0.0833333333333, 0.0833333333333
18, 0.166666666667, 0.166666666667, 0.166666666667
19, 0.166666666667, 0.166666666667, 0.166666666667
20, 0.166666666667, 0.166666666667, 0.166666666667
21, 0.166666666667, 0.166666666667, 0.166666666667
22, 0.166666666667, 0.166666666667, 0.166666666667
23, 0.166666666667, 0.166666666667, 0.166666666667
24, 0.0833333333333, 0.0833333333333, 0.0833333333333
25, 0.166666666667, 0.166666666667, 0.166666666667
26, 0.0833333333333, 0.0833333333333, 0.0833333333333
27, 0.166666666667, 0.166666666667, 0.166666666667
28, 0.166666666667, 0.166666666667, 0.166666666667
29, 0.166666666667, 0.166666666667, 0.166666666667
