ID, FP, FN, RF
0, 0.132530120482, 0.132530120482, 0.132530120482
1, 0.10843373494, 0.10843373494, 0.10843373494
2, 0.0963855421687, 0.0963855421687, 0.0963855421687
3, 0.132530120482, 0.132530120482, 0.132530120482
4, 0.132530120482, 0.132530120482, 0.132530120482
5, 0.10843373494, 0.10843373494, 0.10843373494
6, 0.120481927711, 0.120481927711, 0.120481927711
7, 0.168674698795, 0.168674698795, 0.168674698795
8, 0.192771084337, 0.192771084337, 0.192771084337
9, 0.120481927711, 0.120481927711, 0.120481927711
10, 0.10843373494, 0.10843373494, 0.10843373494
11, 0.132530120482, 0.132530120482, 0.132530120482
12, 0.132530120482, 0.132530120482, 0.132530120482
13, 0.132530120482, 0.132530120482, 0.132530120482
14, 0.204819277108, 0.204819277108, 0.204819277108
15, 0.240963855422, 0.240963855422, 0.240963855422
16, 0.0963855421687, 0.0963855421687, 0.0963855421687
17, 0.120481927711, 0.120481927711, 0.120481927711
18, 0.132530120482, 0.132530120482, 0.132530120482
19, 0.132530120482, 0.132530120482, 0.132530120482
20, 0.120481927711, 0.120481927711, 0.120481927711
21, 0.156626506024, 0.156626506024, 0.156626506024
22, 0.204819277108, 0.204819277108, 0.204819277108
23, 0.132530120482, 0.132530120482, 0.132530120482
24, 0.132530120482, 0.132530120482, 0.132530120482
25, 0.132530120482, 0.132530120482, 0.132530120482
26, 0.132530120482, 0.132530120482, 0.132530120482
27, 0.0963855421687, 0.0963855421687, 0.0963855421687
28, 0.204819277108, 0.204819277108, 0.204819277108
29, 0.120481927711, 0.120481927711, 0.120481927711
