Weight, FP, FN, RF
0.00|0.00|0.00|1.00, 0.209677419355, 0.209677419355, 0.209677419355
0.00|0.00|0.26|0.74, 0.145161290323, 0.145161290323, 0.145161290323
0.00|0.00|0.50|0.50, 0.209677419355, 0.209677419355, 0.209677419355
0.00|0.00|0.74|0.26, 0.193548387097, 0.193548387097, 0.193548387097
0.00|0.00|1.00|0.00, 0.193548387097, 0.193548387097, 0.193548387097
0.00|0.25|0.75|0.00, 0.241935483871, 0.241935483871, 0.241935483871
0.00|0.26|0.00|0.74, 0.209677419355, 0.209677419355, 0.209677419355
0.00|0.42|0.29|0.29, 0.145161290323, 0.145161290323, 0.145161290323
0.00|0.49|0.51|0.00, 0.145161290323, 0.145161290323, 0.145161290323
0.00|0.49|0.00|0.51, 0.209677419355, 0.209677419355, 0.209677419355
0.00|0.73|0.27|0.00, 0.209677419355, 0.209677419355, 0.209677419355
0.00|0.74|0.00|0.26, 0.145161290323, 0.145161290323, 0.145161290323
0.00|1.00|0.00|0.00, 0.145161290323, 0.145161290323, 0.145161290323
0.18|0.18|0.17|0.47, 0.209677419355, 0.209677419355, 0.209677419355
0.18|0.18|0.47|0.17, 0.193548387097, 0.193548387097, 0.193548387097
0.25|0.48|0.00|0.27, 0.145161290323, 0.145161290323, 0.145161290323
0.25|0.48|0.27|0.00, 0.209677419355, 0.209677419355, 0.209677419355
0.25|0.00|0.00|0.75, 0.209677419355, 0.209677419355, 0.209677419355
0.26|0.74|0.00|0.00, 0.145161290323, 0.145161290323, 0.145161290323
0.26|0.00|0.74|0.00, 0.193548387097, 0.193548387097, 0.193548387097
0.40|0.00|0.30|0.30, 0.209677419355, 0.209677419355, 0.209677419355
0.48|0.24|0.00|0.27, 0.177419354839, 0.177419354839, 0.177419354839
0.49|0.00|0.00|0.51, 0.209677419355, 0.209677419355, 0.209677419355
0.49|0.25|0.27|0.00, 0.209677419355, 0.209677419355, 0.209677419355
0.49|0.00|0.51|0.00, 0.145161290323, 0.145161290323, 0.145161290323
0.50|0.50|0.00|0.00, 0.145161290323, 0.145161290323, 0.145161290323
0.73|0.00|0.00|0.27, 0.177419354839, 0.177419354839, 0.177419354839
0.74|0.00|0.26|0.00, 0.177419354839, 0.177419354839, 0.177419354839
0.74|0.26|0.00|0.00, 0.177419354839, 0.177419354839, 0.177419354839
1.00|0.00|0.00|0.00, 0.177419354839, 0.177419354839, 0.177419354839
