Weight, FP, FN, RF
0.00|0.00|0.00|1.00, 0.120481927711, 0.120481927711, 0.120481927711
0.00|0.00|0.26|0.74, 0.120481927711, 0.120481927711, 0.120481927711
0.00|0.00|0.50|0.50, 0.120481927711, 0.120481927711, 0.120481927711
0.00|0.00|0.74|0.26, 0.180722891566, 0.180722891566, 0.180722891566
0.00|0.00|1.00|0.00, 0.253012048193, 0.253012048193, 0.253012048193
0.00|0.25|0.75|0.00, 0.228915662651, 0.228915662651, 0.228915662651
0.00|0.26|0.00|0.74, 0.120481927711, 0.120481927711, 0.120481927711
0.00|0.42|0.29|0.29, 0.120481927711, 0.120481927711, 0.120481927711
0.00|0.49|0.51|0.00, 0.192771084337, 0.192771084337, 0.192771084337
0.00|0.49|0.00|0.51, 0.120481927711, 0.120481927711, 0.120481927711
0.00|0.73|0.27|0.00, 0.120481927711, 0.120481927711, 0.120481927711
0.00|0.74|0.00|0.26, 0.120481927711, 0.120481927711, 0.120481927711
0.00|1.00|0.00|0.00, 0.120481927711, 0.120481927711, 0.120481927711
0.18|0.18|0.17|0.47, 0.120481927711, 0.120481927711, 0.120481927711
0.18|0.18|0.47|0.17, 0.21686746988, 0.21686746988, 0.21686746988
0.25|0.48|0.00|0.27, 0.120481927711, 0.120481927711, 0.120481927711
0.25|0.48|0.27|0.00, 0.120481927711, 0.120481927711, 0.120481927711
0.25|0.00|0.00|0.75, 0.120481927711, 0.120481927711, 0.120481927711
0.26|0.74|0.00|0.00, 0.120481927711, 0.120481927711, 0.120481927711
0.26|0.00|0.74|0.00, 0.180722891566, 0.180722891566, 0.180722891566
0.40|0.00|0.30|0.30, 0.120481927711, 0.120481927711, 0.120481927711
0.48|0.24|0.00|0.27, 0.120481927711, 0.120481927711, 0.120481927711
0.49|0.00|0.00|0.51, 0.120481927711, 0.120481927711, 0.120481927711
0.49|0.25|0.27|0.00, 0.120481927711, 0.120481927711, 0.120481927711
0.49|0.00|0.51|0.00, 0.192771084337, 0.192771084337, 0.192771084337
0.50|0.50|0.00|0.00, 0.120481927711, 0.120481927711, 0.120481927711
0.73|0.00|0.00|0.27, 0.120481927711, 0.120481927711, 0.120481927711
0.74|0.00|0.26|0.00, 0.120481927711, 0.120481927711, 0.120481927711
0.74|0.26|0.00|0.00, 0.120481927711, 0.120481927711, 0.120481927711
1.00|0.00|0.00|0.00, 0.120481927711, 0.120481927711, 0.120481927711
