Weight, FP, FN, RF
0.00|0.00|0.00|1.00, 0.263157894737, 0.263157894737, 0.263157894737
0.00|0.00|0.26|0.74, 0.263157894737, 0.263157894737, 0.263157894737
0.00|0.00|0.50|0.50, 0.263157894737, 0.263157894737, 0.263157894737
0.00|0.00|0.74|0.26, 0.105263157895, 0.105263157895, 0.105263157895
0.00|0.00|1.00|0.00, 0.263157894737, 0.263157894737, 0.263157894737
0.00|0.25|0.75|0.00, 0.157894736842, 0.157894736842, 0.157894736842
0.00|0.26|0.00|0.74, 0.263157894737, 0.263157894737, 0.263157894737
0.00|0.42|0.29|0.29, 0.210526315789, 0.210526315789, 0.210526315789
0.00|0.49|0.51|0.00, 0.157894736842, 0.157894736842, 0.157894736842
0.00|0.49|0.00|0.51, 0.263157894737, 0.263157894737, 0.263157894737
0.00|0.73|0.27|0.00, 0.210526315789, 0.210526315789, 0.210526315789
0.00|0.74|0.00|0.26, 0.105263157895, 0.105263157895, 0.105263157895
0.00|1.00|0.00|0.00, 0.105263157895, 0.105263157895, 0.105263157895
0.18|0.18|0.17|0.47, 0.263157894737, 0.263157894737, 0.263157894737
0.18|0.18|0.47|0.17, 0.157894736842, 0.157894736842, 0.157894736842
0.25|0.48|0.00|0.27, 0.105263157895, 0.105263157895, 0.105263157895
0.25|0.48|0.27|0.00, 0.210526315789, 0.210526315789, 0.210526315789
0.25|0.00|0.00|0.75, 0.263157894737, 0.263157894737, 0.263157894737
0.26|0.74|0.00|0.00, 0.105263157895, 0.105263157895, 0.105263157895
0.26|0.00|0.74|0.00, 0.105263157895, 0.105263157895, 0.105263157895
0.40|0.00|0.30|0.30, 0.210526315789, 0.210526315789, 0.210526315789
0.48|0.24|0.00|0.27, 0.105263157895, 0.105263157895, 0.105263157895
0.49|0.00|0.00|0.51, 0.263157894737, 0.263157894737, 0.263157894737
0.49|0.25|0.27|0.00, 0.210526315789, 0.210526315789, 0.210526315789
0.49|0.00|0.51|0.00, 0.157894736842, 0.157894736842, 0.157894736842
0.50|0.50|0.00|0.00, 0.105263157895, 0.105263157895, 0.105263157895
0.73|0.00|0.00|0.27, 0.157894736842, 0.157894736842, 0.157894736842
0.74|0.00|0.26|0.00, 0.210526315789, 0.210526315789, 0.210526315789
0.74|0.26|0.00|0.00, 0.105263157895, 0.105263157895, 0.105263157895
1.00|0.00|0.00|0.00, 0.105263157895, 0.105263157895, 0.105263157895
