Weight, FP, FN, RF
0.00|0.00|0.00|1.00, 0.435897435897, 0.435897435897, 0.435897435897
0.00|0.00|0.26|0.74, 0.307692307692, 0.307692307692, 0.307692307692
0.00|0.00|0.50|0.50, 0.487179487179, 0.487179487179, 0.487179487179
0.00|0.00|0.74|0.26, 0.410256410256, 0.410256410256, 0.410256410256
0.00|0.00|1.00|0.00, 0.358974358974, 0.358974358974, 0.358974358974
0.00|0.25|0.75|0.00, 0.487179487179, 0.487179487179, 0.487179487179
0.00|0.26|0.00|0.74, 0.435897435897, 0.435897435897, 0.435897435897
0.00|0.42|0.29|0.29, 0.410256410256, 0.410256410256, 0.410256410256
0.00|0.49|0.51|0.00, 0.358974358974, 0.358974358974, 0.358974358974
0.00|0.49|0.00|0.51, 0.435897435897, 0.435897435897, 0.435897435897
0.00|0.73|0.27|0.00, 0.358974358974, 0.358974358974, 0.358974358974
0.00|0.74|0.00|0.26, 0.435897435897, 0.435897435897, 0.435897435897
0.00|1.00|0.00|0.00, 0.435897435897, 0.435897435897, 0.435897435897
0.18|0.18|0.17|0.47, 0.461538461538, 0.461538461538, 0.461538461538
0.18|0.18|0.47|0.17, 0.461538461538, 0.461538461538, 0.461538461538
0.25|0.48|0.00|0.27, 0.435897435897, 0.435897435897, 0.435897435897
0.25|0.48|0.27|0.00, 0.461538461538, 0.461538461538, 0.461538461538
0.25|0.00|0.00|0.75, 0.435897435897, 0.435897435897, 0.435897435897
0.26|0.74|0.00|0.00, 0.435897435897, 0.435897435897, 0.435897435897
0.26|0.00|0.74|0.00, 0.410256410256, 0.410256410256, 0.410256410256
0.40|0.00|0.30|0.30, 0.461538461538, 0.461538461538, 0.461538461538
0.48|0.24|0.00|0.27, 0.333333333333, 0.333333333333, 0.333333333333
0.49|0.00|0.00|0.51, 0.435897435897, 0.435897435897, 0.435897435897
0.49|0.25|0.27|0.00, 0.512820512821, 0.512820512821, 0.512820512821
0.49|0.00|0.51|0.00, 0.358974358974, 0.358974358974, 0.358974358974
0.50|0.50|0.00|0.00, 0.435897435897, 0.435897435897, 0.435897435897
0.73|0.00|0.00|0.27, 0.333333333333, 0.333333333333, 0.333333333333
0.74|0.00|0.26|0.00, 0.307692307692, 0.307692307692, 0.307692307692
0.74|0.26|0.00|0.00, 0.333333333333, 0.333333333333, 0.333333333333
1.00|0.00|0.00|0.00, 0.333333333333, 0.333333333333, 0.333333333333
