Weight, FP, FN, RF
0.00|0.00|0.00|1.00, 0.5, 0.5, 0.5
0.00|0.00|0.26|0.74, 0.527777777778, 0.527777777778, 0.527777777778
0.00|0.00|0.50|0.50, 0.472222222222, 0.472222222222, 0.472222222222
0.00|0.00|0.74|0.26, 0.527777777778, 0.527777777778, 0.527777777778
0.00|0.00|1.00|0.00, 0.527777777778, 0.527777777778, 0.527777777778
0.00|0.25|0.75|0.00, 0.583333333333, 0.583333333333, 0.583333333333
0.00|0.26|0.00|0.74, 0.5, 0.5, 0.5
0.00|0.42|0.29|0.29, 0.527777777778, 0.527777777778, 0.527777777778
0.00|0.49|0.51|0.00, 0.527777777778, 0.527777777778, 0.527777777778
0.00|0.49|0.00|0.51, 0.5, 0.5, 0.5
0.00|0.73|0.27|0.00, 0.583333333333, 0.583333333333, 0.583333333333
0.00|0.74|0.00|0.26, 0.583333333333, 0.583333333333, 0.583333333333
0.00|1.00|0.00|0.00, 0.583333333333, 0.583333333333, 0.583333333333
0.18|0.18|0.17|0.47, 0.638888888889, 0.638888888889, 0.638888888889
0.18|0.18|0.47|0.17, 0.527777777778, 0.527777777778, 0.527777777778
0.25|0.48|0.00|0.27, 0.583333333333, 0.583333333333, 0.583333333333
0.25|0.48|0.27|0.00, 0.583333333333, 0.583333333333, 0.583333333333
0.25|0.00|0.00|0.75, 0.5, 0.5, 0.5
0.26|0.74|0.00|0.00, 0.583333333333, 0.583333333333, 0.583333333333
0.26|0.00|0.74|0.00, 0.527777777778, 0.527777777778, 0.527777777778
0.40|0.00|0.30|0.30, 0.583333333333, 0.583333333333, 0.583333333333
0.48|0.24|0.00|0.27, 0.527777777778, 0.527777777778, 0.527777777778
0.49|0.00|0.00|0.51, 0.5, 0.5, 0.5
0.49|0.25|0.27|0.00, 0.583333333333, 0.583333333333, 0.583333333333
0.49|0.00|0.51|0.00, 0.527777777778, 0.527777777778, 0.527777777778
0.50|0.50|0.00|0.00, 0.583333333333, 0.583333333333, 0.583333333333
0.73|0.00|0.00|0.27, 0.527777777778, 0.527777777778, 0.527777777778
0.74|0.00|0.26|0.00, 0.527777777778, 0.527777777778, 0.527777777778
0.74|0.26|0.00|0.00, 0.527777777778, 0.527777777778, 0.527777777778
1.00|0.00|0.00|0.00, 0.527777777778, 0.527777777778, 0.527777777778
