Weight, FP, FN, RF
0.00|0.00|0.00|1.00, 0.348837209302, 0.348837209302, 0.348837209302
0.00|0.00|0.26|0.74, 0.395348837209, 0.395348837209, 0.395348837209
0.00|0.00|0.50|0.50, 0.46511627907, 0.46511627907, 0.46511627907
0.00|0.00|0.74|0.26, 0.441860465116, 0.441860465116, 0.441860465116
0.00|0.00|1.00|0.00, 0.46511627907, 0.46511627907, 0.46511627907
0.00|0.25|0.75|0.00, 0.418604651163, 0.418604651163, 0.418604651163
0.00|0.26|0.00|0.74, 0.348837209302, 0.348837209302, 0.348837209302
0.00|0.42|0.29|0.29, 0.627906976744, 0.627906976744, 0.627906976744
0.00|0.49|0.51|0.00, 0.511627906977, 0.511627906977, 0.511627906977
0.00|0.49|0.00|0.51, 0.348837209302, 0.348837209302, 0.348837209302
0.00|0.73|0.27|0.00, 0.46511627907, 0.46511627907, 0.46511627907
0.00|0.74|0.00|0.26, 0.46511627907, 0.46511627907, 0.46511627907
0.00|1.00|0.00|0.00, 0.46511627907, 0.46511627907, 0.46511627907
0.18|0.18|0.17|0.47, 0.46511627907, 0.46511627907, 0.46511627907
0.18|0.18|0.47|0.17, 0.581395348837, 0.581395348837, 0.581395348837
0.25|0.48|0.00|0.27, 0.46511627907, 0.46511627907, 0.46511627907
0.25|0.48|0.27|0.00, 0.46511627907, 0.46511627907, 0.46511627907
0.25|0.00|0.00|0.75, 0.348837209302, 0.348837209302, 0.348837209302
0.26|0.74|0.00|0.00, 0.46511627907, 0.46511627907, 0.46511627907
0.26|0.00|0.74|0.00, 0.441860465116, 0.441860465116, 0.441860465116
0.40|0.00|0.30|0.30, 0.46511627907, 0.46511627907, 0.46511627907
0.48|0.24|0.00|0.27, 0.558139534884, 0.558139534884, 0.558139534884
0.49|0.00|0.00|0.51, 0.348837209302, 0.348837209302, 0.348837209302
0.49|0.25|0.27|0.00, 0.46511627907, 0.46511627907, 0.46511627907
0.49|0.00|0.51|0.00, 0.511627906977, 0.511627906977, 0.511627906977
0.50|0.50|0.00|0.00, 0.46511627907, 0.46511627907, 0.46511627907
0.73|0.00|0.00|0.27, 0.558139534884, 0.558139534884, 0.558139534884
0.74|0.00|0.26|0.00, 0.395348837209, 0.395348837209, 0.395348837209
0.74|0.26|0.00|0.00, 0.558139534884, 0.558139534884, 0.558139534884
1.00|0.00|0.00|0.00, 0.558139534884, 0.558139534884, 0.558139534884
